email,user_name,domain_name,birth_year,length,has_dot,has_hyphen,has_underscore,has_capital,has_special
Willis17@gmail.com,Willis17,gmail.com,,8,False,False,False,True,False
Alexane45@aol.com,Alexane45,aol.com,1945.0,9,False,False,False,True,False
Jermain_Dach61@gmail.com,Jermain_Dach61,gmail.com,1961.0,14,False,False,True,True,True
Dorris.Lueilwitz@tutanota.com,Dorris.Lueilwitz,tutanota.com,,16,True,False,False,True,True
Hassan.OReilly23@outlook.com,Hassan.OReilly23,outlook.com,1923.0,16,True,False,False,True,True
alexis1993_cooper@gmail.com,alexis1993_cooper,gmail.com,1993.0,17,False,False,True,False,True
Soledad_Daniel75@gmail.com,Soledad_Daniel75,gmail.com,1975.0,16,False,False,True,True,True
dorothy.phillips1784@gmail.com,dorothy.phillips1784,gmail.com,1978.0,20,True,False,False,False,True
betty_1994hill@icloud.com,betty_1994hill,icloud.com,1994.0,14,False,False,True,False,True
mary.bryant@outlook.com,mary.bryant,outlook.com,,11,True,False,False,False,True
anna.harris1829@gmail.com,anna.harris1829,gmail.com,1982.0,15,True,False,False,False,True
emma.jones@gmail.com,emma.jones,gmail.com,,10,True,False,False,False,True
5432_tina_jones@icloud.com,5432_tina_jones,icloud.com,1954.0,15,False,False,True,False,True
Fae71@tutanota.com,Fae71,tutanota.com,1971.0,5,False,False,False,True,False
margaret.harris@outlook.com,margaret.harris,outlook.com,,15,True,False,False,False,True
mason9904@icloud.com,mason9904,icloud.com,1999.0,9,False,False,False,False,False
james.wilson1805@gmail.com,james.wilson1805,gmail.com,1980.0,16,True,False,False,False,True
Delilah_Bernier-Wintheiser@yahoo.com,Delilah_Bernier-Wintheiser,yahoo.com,,26,False,True,True,True,True
nathan.jones@protonmail.com,nathan.jones,protonmail.com,,12,True,False,False,False,True
alice.evans@icloud.com,alice.evans,icloud.com,,11,True,False,False,False,True
george.green@hotmail.com,george.green,hotmail.com,,12,True,False,False,False,True
olivia_johnson1991@gmail.com,olivia_johnson1991,gmail.com,1991.0,18,False,False,True,False,True
Percy92@protonmail.com,Percy92,protonmail.com,1992.0,7,False,False,False,True,False
lee_michael1989@yahoo.com,lee_michael1989,yahoo.com,1989.0,15,False,False,True,False,True
charles.davis@aol.com,charles.davis,aol.com,,13,True,False,False,False,True
Jayson.Kohler@tutanota.com,Jayson.Kohler,tutanota.com,,13,True,False,False,True,True
Arlene.Kuphal@protonmail.com,Arlene.Kuphal,protonmail.com,,13,True,False,False,True,True
chris.roberts96@gmail.com,chris.roberts96,gmail.com,1996.0,15,True,False,False,False,True
claire.harris87@outlook.com,claire.harris87,outlook.com,1987.0,15,True,False,False,False,True
anna_hall1987@yahoo.com,anna_hall1987,yahoo.com,1987.0,13,False,False,True,False,True
logan95_flicker@outlook.com,logan95_flicker,outlook.com,1995.0,15,False,False,True,False,True
nancy.baker@outlook.com,nancy.baker,outlook.com,,11,True,False,False,False,True
susan.jackson1768@gmail.com,susan.jackson1768,gmail.com,1976.0,17,True,False,False,False,True
mary.moore1657@gmail.com,mary.moore1657,gmail.com,1965.0,14,True,False,False,False,True
catherine.lewis1815@gmail.com,catherine.lewis1815,gmail.com,1981.0,19,True,False,False,False,True
kelly1997@yahoo.com,kelly1997,yahoo.com,1997.0,9,False,False,False,False,False
johnson.michael90@yahoo.com,johnson.michael90,yahoo.com,1990.0,17,True,False,False,False,True
Annabell20@tutanota.com,Annabell20,tutanota.com,1920.0,10,False,False,False,True,False
daniel.scott80@outlook.com,daniel.scott80,outlook.com,1980.0,14,True,False,False,False,True
Breanne74@gmail.com,Breanne74,gmail.com,1974.0,9,False,False,False,True,False
Herminia.Brekke@gmail.com,Herminia.Brekke,gmail.com,,15,True,False,False,True,True
william1988.smith@outlook.com,william1988.smith,outlook.com,1988.0,17,True,False,False,False,True
Nikolas54@outlook.com,Nikolas54,outlook.com,1954.0,9,False,False,False,True,False
samantha_miller1996@gmail.com,samantha_miller1996,gmail.com,1996.0,19,False,False,True,False,True
sophia.anderson@protonmail.com,sophia.anderson,protonmail.com,,15,True,False,False,False,True
Harvey.Ullrich@tutanota.com,Harvey.Ullrich,tutanota.com,,14,True,False,False,True,True
hannah.phillips@hotmail.com,hannah.phillips,hotmail.com,,15,True,False,False,False,True
Amber.Bogisich21@gmail.com,Amber.Bogisich21,gmail.com,1921.0,16,True,False,False,True,True
jessica_evans2004@gmail.com,jessica_evans2004,gmail.com,2004.0,17,False,False,True,False,True
Destini63@tutanota.com,Destini63,tutanota.com,1963.0,9,False,False,False,True,False
james.lewis@protonmail.com,james.lewis,protonmail.com,,11,True,False,False,False,True
samantha14_gleam@icloud.com,samantha14_gleam,icloud.com,,16,False,False,True,False,True
Dario.Hilpert@gmail.com,Dario.Hilpert,gmail.com,,13,True,False,False,True,True
mary.bell@icloud.com,mary.bell,icloud.com,,9,True,False,False,False,True
Carolina.Hoppe80@gmail.com,Carolina.Hoppe80,gmail.com,1980.0,16,True,False,False,True,True
tyler_long1993@gmail.com,tyler_long1993,gmail.com,1993.0,14,False,False,True,False,True
nancy.morris@yahoo.com,nancy.morris,yahoo.com,,12,True,False,False,False,True
andrew.adams1790@gmail.com,andrew.adams1790,gmail.com,1979.0,16,True,False,False,False,True
britney2002@icloud.com,britney2002,icloud.com,2002.0,11,False,False,False,False,False
Sierra43@outlook.com,Sierra43,outlook.com,1943.0,8,False,False,False,True,False
hannah.thomas@outlook.com,hannah.thomas,outlook.com,,13,True,False,False,False,True
john.smith1750@gmail.com,john.smith1750,gmail.com,1975.0,14,True,False,False,False,True
peter.morgan1669@gmail.com,peter.morgan1669,gmail.com,1966.0,16,True,False,False,False,True
charles.green@hotmail.com,charles.green,hotmail.com,,13,True,False,False,False,True
isaac.hughes1658@gmail.com,isaac.hughes1658,gmail.com,1965.0,16,True,False,False,False,True
robert.turner54@protonmail.com,robert.turner54,protonmail.com,1954.0,15,True,False,False,False,True
Matt_Lesch87@aol.com,Matt_Lesch87,aol.com,1987.0,12,False,False,True,True,True
andrew97_flame@gmail.com,andrew97_flame,gmail.com,1997.0,14,False,False,True,False,True
Odie.Greenholt69@aol.com,Odie.Greenholt69,aol.com,1969.0,16,True,False,False,True,True
patricia.bailey@yahoo.com,patricia.bailey,yahoo.com,,15,True,False,False,False,True
zoe.bryant19@aol.com,zoe.bryant19,aol.com,,12,True,False,False,False,True
ethan.white02@protonmail.com,ethan.white02,protonmail.com,2002.0,13,True,False,False,False,True
michael.adams@gmail.com,michael.adams,gmail.com,,13,True,False,False,False,True
Hertha_VonRueden@aol.com,Hertha_VonRueden,aol.com,,16,False,False,True,True,True
ryan_cooper2001@gmail.com,ryan_cooper2001,gmail.com,2001.0,15,False,False,True,False,True
simon.adams@gmail.com,simon.adams,gmail.com,,11,True,False,False,False,True
Mathilde2@gmail.com,Mathilde2,gmail.com,,9,False,False,False,True,False
jason.lee77@yahoo.com,jason.lee77,yahoo.com,1977.0,11,True,False,False,False,True
Jedidiah_Glover9@gmail.com,Jedidiah_Glover9,gmail.com,,16,False,False,True,True,True
nathan.brown@icloud.com,nathan.brown,icloud.com,,12,True,False,False,False,True
madison.butler89@outlook.com,madison.butler89,outlook.com,1989.0,16,True,False,False,False,True
Roel37@yahoo.com,Roel37,yahoo.com,1937.0,6,False,False,False,True,False
laura.walker@protonmail.com,laura.walker,protonmail.com,,12,True,False,False,False,True
Marianna_Pfeffer@gmail.com,Marianna_Pfeffer,gmail.com,,16,False,False,True,True,True
Soledad_Rau76@protonmail.com,Soledad_Rau76,protonmail.com,1976.0,13,False,False,True,True,True
Chanelle71@outlook.com,Chanelle71,outlook.com,1971.0,10,False,False,False,True,False
lily.thompson57@aol.com,lily.thompson57,aol.com,1957.0,15,True,False,False,False,True
kevin_brooks1997@gmail.com,kevin_brooks1997,gmail.com,1997.0,16,False,False,True,False,True
Reymundo.Bayer93@aol.com,Reymundo.Bayer93,aol.com,1993.0,16,True,False,False,True,True
Alfonzo_Hermiston72@yahoo.com,Alfonzo_Hermiston72,yahoo.com,1972.0,19,False,False,True,True,True
mia_smith7890@gmail.com,mia_smith7890,gmail.com,1978.0,13,False,False,True,False,True
zoe27_flame@aol.com,zoe27_flame,aol.com,1927.0,11,False,False,True,False,True
dylan_richards1983@gmail.com,dylan_richards1983,gmail.com,1983.0,18,False,False,True,False,True
Aiden81@gmail.com,Aiden81,gmail.com,1981.0,7,False,False,False,True,False
hailey.sanders67@gmail.com,hailey.sanders67,gmail.com,1967.0,16,True,False,False,False,True
chris92_shine@gmail.com,chris92_shine,gmail.com,1992.0,13,False,False,True,False,True
michael1998@hotmail.com,michael1998,hotmail.com,1998.0,11,False,False,False,False,False
matthew.roberts@protonmail.com,matthew.roberts,protonmail.com,,15,True,False,False,False,True
Bobbie_Bins@yahoo.com,Bobbie_Bins,yahoo.com,,11,False,False,True,True,True
Beatrice.Block@tutanota.com,Beatrice.Block,tutanota.com,,14,True,False,False,True,True
robert_turner87654@protonmail.com,robert_turner87654,protonmail.com,1987.0,18,False,False,True,False,True
Romaine79@outlook.com,Romaine79,outlook.com,1979.0,9,False,False,False,True,False
sophia.roberts@protonmail.com,sophia.roberts,protonmail.com,,14,True,False,False,False,True
Thea65@yahoo.com,Thea65,yahoo.com,1965.0,6,False,False,False,True,False
david.king1810@gmail.com,david.king1810,gmail.com,1981.0,14,True,False,False,False,True
Vidal_Wintheiser@gmail.com,Vidal_Wintheiser,gmail.com,,16,False,False,True,True,True
Korey39@icloud.com,Korey39,icloud.com,1939.0,7,False,False,False,True,False
Sierra43@outlook.com,Sierra43,outlook.com,1943.0,8,False,False,False,True,False
charles.mitchell@icloud.com,charles.mitchell,icloud.com,,16,True,False,False,False,True
amanda.williams56@icloud.com,amanda.williams56,icloud.com,1956.0,17,True,False,False,False,True
margaret@anderson@hotmail.com,margaret@anderson,hotmail.com,,17,False,False,False,False,True
Guadalupe_Schiller-Renner79@gmail.com,Guadalupe_Schiller-Renner79,gmail.com,1979.0,27,False,True,True,True,True
ava_6657@aol.com,ava_6657,aol.com,1966.0,8,False,False,True,False,True
Daphney91@gmail.com,Daphney91,gmail.com,1991.0,9,False,False,False,True,False
Ross5@gmail.com,Ross5,gmail.com,,5,False,False,False,True,False
henry.jackson@yahoo.com,henry.jackson,yahoo.com,,13,True,False,False,False,True
Earl72@aol.com,Earl72,aol.com,1972.0,6,False,False,False,True,False
tyler1995_hayes@gmail.com,tyler1995_hayes,gmail.com,1995.0,15,False,False,True,False,True
Darrion.Corkery@gmail.com,Darrion.Corkery,gmail.com,,15,True,False,False,True,True
Lyla.Frami20@yahoo.com,Lyla.Frami20,yahoo.com,1920.0,12,True,False,False,True,True
Greg_Friesen@yahoo.com,Greg_Friesen,yahoo.com,,12,False,False,True,True,True
simon.peters@hotmail.com,simon.peters,hotmail.com,,12,True,False,False,False,True
joshua_bell2000@gmail.com,joshua_bell2000,gmail.com,2000.0,15,False,False,True,False,True
Ruthe.Toy@tutanota.com,Ruthe.Toy,tutanota.com,,9,True,False,False,True,True
martha.wright@yahoo.com,martha.wright,yahoo.com,,13,True,False,False,False,True
daniel.cook1817@gmail.com,daniel.cook1817,gmail.com,1981.0,15,True,False,False,False,True
Giovani_Bechtelar@gmail.com,Giovani_Bechtelar,gmail.com,,17,False,False,True,True,True
madeline25_spark@aol.com,madeline25_spark,aol.com,1925.0,16,False,False,True,False,True
grace.hughes@hotmail.com,grace.hughes,hotmail.com,,12,True,False,False,False,True
grace92_anderson@protonmail.com,grace92_anderson,protonmail.com,1992.0,16,False,False,True,False,True
Marshall_Upton32@mail.com,Marshall_Upton32,mail.com,1932.0,16,False,False,True,True,True
caleb1996_phillips@icloud.com,caleb1996_phillips,icloud.com,1996.0,18,False,False,True,False,True
Floyd_Lueilwitz@tutanota.com,Floyd_Lueilwitz,tutanota.com,,15,False,False,True,True,True
